method,estimate,flow,cq,runid
beale,NA,storm,none,52
rating,18.06120384705209,storm,none,52
composite,18.92135132615423,storm,none,52
truth,13.75088452510217,storm,none,52
pw,10.897874281342018,unaltered,none,52
beale,NA,unaltered,none,52
rating,15.460470952307467,unaltered,none,52
composite,16.019428779354225,unaltered,none,52
truth,13.526896489319041,unaltered,none,52
pw,13.554172476934685,base,chemostatic,52
beale,NA,base,chemostatic,52
rating,15.51439407976367,base,chemostatic,52
composite,15.51360151825322,base,chemostatic,52
truth,15.64144952077333,base,chemostatic,52
pw,6.132822959818237,storm,chemostatic,52
beale,NA,storm,chemostatic,52
rating,13.575409094912603,storm,chemostatic,52
composite,13.49947596108392,storm,chemostatic,52
truth,13.708356234979911,storm,chemostatic,52
pw,10.988288045396224,unaltered,chemostatic,52
beale,NA,unaltered,chemostatic,52
rating,13.392253865600184,unaltered,chemostatic,52
composite,13.385748464124497,unaltered,chemostatic,52
truth,13.517443538353938,unaltered,chemostatic,52
pw,14.391699629721336,base,dilution,53
beale,NA,base,dilution,53
rating,12.311142518212831,base,dilution,53
composite,12.278124347029664,base,dilution,53
truth,12.320343359424141,base,dilution,53
pw,26.996907485488705,storm,dilution,53
beale,NA,storm,dilution,53
rating,13.095414637477285,storm,dilution,53
composite,12.58976483675102,storm,dilution,53
truth,16.969520001567076,storm,dilution,53
pw,15.039423815681207,unaltered,dilution,53
beale,NA,unaltered,dilution,53
rating,12.140683867860359,unaltered,dilution,53
composite,12.288809513546175,unaltered,dilution,53
truth,13.349618036015091,unaltered,dilution,53
pw,5.8143188251669375,base,enrich,53
beale,NA,base,enrich,53
rating,13.471638032975688,base,enrich,53
composite,13.633330916633712,base,enrich,53
truth,13.988269508845649,base,enrich,53
pw,1.2137511150659732,storm,enrich,53
beale,NA,storm,enrich,53
rating,51.764278109858125,storm,enrich,53
composite,52.33017506135152,storm,enrich,53
truth,75.11052026454605,storm,enrich,53
pw,3.991035752706822,unaltered,enrich,53
beale,NA,unaltered,enrich,53
rating,12.773727913591365,unaltered,enrich,53
composite,12.967420089578615,unaltered,enrich,53
truth,13.704741457393423,unaltered,enrich,53
pw,13.763262638940253,base,none,53
beale,NA,base,none,53
rating,14.047591108575041,base,none,53
composite,14.43823417809439,base,none,53
truth,15.709860663415295,base,none,53
pw,6.225567694898469,storm,none,53
beale,NA,storm,none,53
rating,10.712596121667755,storm,none,53
composite,11.015495168190188,storm,none,53
truth,13.737349745393093,storm,none,53
pw,11.125704888023156,unaltered,none,53
beale,NA,unaltered,none,53
rating,11.811995625312138,unaltered,none,53
composite,12.120696877560732,unaltered,none,53
truth,13.520358129399451,unaltered,none,53
pw,13.712203805947858,base,chemostatic,53
beale,NA,base,chemostatic,53
rating,15.591282966379302,base,chemostatic,53
composite,15.62893903498674,base,chemostatic,53
truth,15.719999257459037,base,chemostatic,53
pw,6.202472137576377,storm,chemostatic,53
beale,NA,storm,chemostatic,53
rating,13.504446401455978,storm,chemostatic,53
composite,13.4276947726749,storm,chemostatic,53
truth,13.750841619725508,storm,chemostatic,53
pw,11.08443084401901,unaltered,chemostatic,53
beale,NA,unaltered,chemostatic,53
rating,13.412751506299553,unaltered,chemostatic,53
composite,13.426189904668135,unaltered,chemostatic,53
truth,13.529408950415407,unaltered,chemostatic,53
pw,14.29383503271998,base,dilution,54
beale,NA,base,dilution,54
rating,12.384483303639712,base,dilution,54
composite,12.032032254648108,base,dilution,54
truth,12.732304136056799,base,dilution,54
pw,28.4582776646909,storm,dilution,54
beale,NA,storm,dilution,54
rating,13.138321193962307,storm,dilution,54
composite,9.920757772900684,storm,dilution,54
truth,18.075273909705587,storm,dilution,54
pw,15.406944182701269,unaltered,dilution,54
beale,NA,unaltered,dilution,54
rating,12.156849172065334,unaltered,dilution,54
composite,11.902925253711825,unaltered,dilution,54
truth,13.872745654507613,unaltered,dilution,54
pw,5.374049936680919,base,enrich,54
beale,NA,base,enrich,54
rating,14.363552967667783,base,enrich,54
composite,14.543790958644735,base,enrich,54
truth,15.376453688678259,base,enrich,54
pw,1.188170190670772,storm,enrich,54
beale,NA,storm,enrich,54
rating,59.69002746274822,storm,enrich,54
composite,60.23760926018097,storm,enrich,54
truth,77.30065236997125,storm,enrich,54
pw,3.8082136061428673,unaltered,enrich,54
beale,NA,unaltered,enrich,54
rating,13.944908894880285,unaltered,enrich,54
composite,14.109241774271474,unaltered,enrich,54
truth,14.222779119793993,unaltered,enrich,54
pw,15.205380098963042,base,none,54
beale,NA,base,none,54
rating,16.20232618815357,base,none,54
composite,17.627959416721684,base,none,54
truth,16.269856822523547,base,none,54
pw,6.735882911866274,storm,none,54
beale,NA,storm,none,54
rating,11.96666142385562,storm,none,54
composite,13.992172956252812,storm,none,54
truth,13.802586740617397,storm,none,54
pw,11.976823524008381,unaltered,none,54
beale,NA,unaltered,none,54
rating,13.235608783144787,unaltered,none,54
composite,14.621173820862868,unaltered,none,54
truth,13.571405224744202,unaltered,none,54
pw,14.04910305776073,base,chemostatic,54
beale,NA,base,chemostatic,54
rating,16.272026671062935,base,chemostatic,54
composite,16.267002118676686,base,chemostatic,54
truth,16.264224009281794,base,chemostatic,54
pw,6.223659822898632,storm,chemostatic,54
beale,NA,storm,chemostatic,54
rating,13.764234537229328,storm,chemostatic,54
composite,13.756383173457504,storm,chemostatic,54
truth,13.829419435916403,storm,chemostatic,54
pw,11.066058651495455,unaltered,chemostatic,54
beale,NA,unaltered,chemostatic,54
rating,13.552407324249156,unaltered,chemostatic,54
composite,13.551348044014675,unaltered,chemostatic,54
truth,13.571048585582917,unaltered,chemostatic,54
pw,14.827488749068698,base,dilution,55
beale,NA,base,dilution,55
rating,12.618249561488527,base,dilution,55
composite,12.563129887809177,base,dilution,55
truth,12.427150994995662,base,dilution,55
pw,29.716517138715485,storm,dilution,55
beale,NA,storm,dilution,55
rating,13.711808330646397,storm,dilution,55
composite,12.508935978170435,storm,dilution,55
truth,18.957402473209843,storm,dilution,55
pw,16.23181513104701,unaltered,dilution,55
beale,NA,unaltered,dilution,55
rating,12.779727148447607,unaltered,dilution,55
composite,12.769698591760928,unaltered,dilution,55
truth,13.7165162383934,unaltered,dilution,55
pw,5.762864710753288,base,enrich,55
beale,NA,base,enrich,55
rating,14.988591454221686,base,enrich,55
composite,15.379186312676753,base,enrich,55
truth,15.004312033160558,base,enrich,55
pw,1.1538844753183937,storm,enrich,55
beale,NA,storm,enrich,55
rating,58.93556404792134,storm,enrich,55
composite,59.660484113343905,storm,enrich,55
truth,76.7144606427724,storm,enrich,55
pw,3.734169676796956,unaltered,enrich,55
beale,NA,unaltered,enrich,55
rating,13.72807233933243,unaltered,enrich,55
composite,14.039110092488496,unaltered,enrich,55
truth,13.8569092093143,unaltered,enrich,55
pw,13.601550827008191,base,none,55
beale,NA,base,none,55
rating,14.421288235793154,base,none,55
composite,14.856087306182049,base,none,55
truth,15.833594884295334,base,none,55
pw,6.110676727205289,storm,none,55
beale,NA,storm,none,55
rating,11.708294809368434,storm,none,55
composite,11.996919546513645,storm,none,55
truth,13.75308085714939,storm,none,55
pw,10.93175192288062,unaltered,none,55
beale,NA,unaltered,none,55
rating,12.162018626776783,unaltered,none,55
composite,12.542394115968339,unaltered,none,55
truth,13.508862395245714,unaltered,none,55
pw,13.74486427405924,base,chemostatic,55
beale,NA,base,chemostatic,55
rating,15.70370315190576,base,chemostatic,55
composite,15.757343839137816,base,chemostatic,55
truth,15.862672558572559,base,chemostatic,55
pw,6.175062190063795,storm,chemostatic,55
beale,NA,storm,chemostatic,55
rating,13.407228481822882,storm,chemostatic,55
composite,13.599649728878173,storm,chemostatic,55
truth,13.77095785504775,storm,chemostatic,55
pw,11.046934895050535,unaltered,chemostatic,55
beale,NA,unaltered,chemostatic,55
rating,13.402738478635419,unaltered,chemostatic,55
composite,13.455151633002137,unaltered,chemostatic,55
truth,13.537140372602147,unaltered,chemostatic,55
pw,14.236247334703704,base,dilution,56
beale,NA,base,dilution,56
rating,12.478784896627554,base,dilution,56
composite,12.937599087229662,base,dilution,56
truth,12.542609771399935,base,dilution,56
pw,27.335316161008027,storm,dilution,56
beale,NA,storm,dilution,56
rating,13.524987030628077,storm,dilution,56
composite,13.438156859106885,storm,dilution,56
truth,17.579866681289833,storm,dilution,56
pw,15.50091234383788,unaltered,dilution,56
beale,NA,unaltered,dilution,56
rating,12.570559964551421,unaltered,dilution,56
composite,12.851254832528474,unaltered,dilution,56
truth,13.643092981623107,unaltered,dilution,56
pw,6.2673111225737435,base,enrich,56
beale,NA,base,enrich,56
rating,16.938896217643826,base,enrich,56
composite,17.024361769570753,base,enrich,56
truth,14.276663157586636,base,enrich,56
pw,1.3838958591729924,storm,enrich,56
beale,NA,storm,enrich,56
rating,73.86346932140756,storm,enrich,56
composite,74.55152773866149,storm,enrich,56
truth,76.66654351270508,storm,enrich,56
pw,4.3109135467823725,unaltered,enrich,56
beale,NA,unaltered,enrich,56
rating,17.16949371626388,unaltered,enrich,56
composite,17.399360441651638,unaltered,enrich,56
truth,14.03423158681344,unaltered,enrich,56
pw,13.419564800292228,base,none,56
beale,NA,base,none,56
rating,16.856411257873017,base,none,56
composite,16.990938560023938,base,none,56
truth,15.95861030135532,base,none,56
pw,5.981882500539213,storm,none,56
beale,NA,storm,none,56
rating,16.66723721229911,storm,none,56
composite,16.82475833995389,storm,none,56
truth,13.823066589944217,storm,none,56
pw,10.681835623207421,unaltered,none,56
beale,NA,unaltered,none,56
rating,14.684238733993071,unaltered,none,56
composite,14.793335164300279,unaltered,none,56
truth,13.56472957894934,unaltered,none,56
pw,13.906279663946489,base,chemostatic,56
beale,NA,base,chemostatic,56
rating,15.962918182374505,base,chemostatic,56
composite,16.02111924985904,base,chemostatic,56
truth,15.951455544459042,base,chemostatic,56
pw,6.198839694678799,storm,chemostatic,56
beale,NA,storm,chemostatic,56
rating,13.665704938745264,storm,chemostatic,56
composite,13.761633384099124,storm,chemostatic,56
truth,13.754231236982301,storm,chemostatic,56
pw,11.069255651076984,unaltered,chemostatic,56
beale,NA,unaltered,chemostatic,56
rating,13.548011065626719,unaltered,chemostatic,56
composite,13.605196582532265,unaltered,chemostatic,56
truth,13.549604986792746,unaltered,chemostatic,56
pw,14.089276665611148,base,dilution,57
beale,NA,base,dilution,57
rating,11.860858466171315,base,dilution,57
composite,11.862856908504545,base,dilution,57
truth,12.296539715231551,base,dilution,57
pw,27.50939968547684,storm,dilution,57
beale,NA,storm,dilution,57
rating,13.056138381585814,storm,dilution,57
composite,12.670255994427649,storm,dilution,57
truth,17.07377840248668,storm,dilution,57
pw,15.19119116323203,unaltered,dilution,57
beale,NA,unaltered,dilution,57
rating,12.118112446805837,unaltered,dilution,57
composite,12.205501351927309,unaltered,dilution,57
truth,13.21552509301568,unaltered,dilution,57
pw,5.803106836993426,base,enrich,57
beale,NA,base,enrich,57
rating,15.774590564763562,base,enrich,57
composite,16.08507661093789,base,enrich,57
truth,13.992660675205036,base,enrich,57
pw,1.1461523301848284,storm,enrich,57
beale,NA,storm,enrich,57
rating,63.26900297450021,storm,enrich,57
composite,63.86952653300531,storm,enrich,57
truth,74.57002646378037,storm,enrich,57
pw,3.7063618281432946,unaltered,enrich,57
beale,NA,unaltered,enrich,57
rating,15.20621263589762,unaltered,enrich,57
composite,15.391488903613126,unaltered,enrich,57
truth,13.68375567755457,unaltered,enrich,57
pw,13.846920834873778,base,none,57
beale,NA,base,none,57
rating,15.14331777339663,base,none,57
composite,15.29222946315573,base,none,57
truth,15.687599451607092,base,none,57
pw,6.23792136433292,storm,none,57
beale,NA,storm,none,57
rating,12.468686211295056,storm,none,57
composite,12.483970859683787,storm,none,57
truth,13.606546398646403,storm,none,57
pw,11.171284253477568,unaltered,none,57
beale,NA,unaltered,none,57
rating,12.931590174199085,unaltered,none,57
composite,13.043573990807065,unaltered,none,57
truth,13.486750610752624,unaltered,none,57
pw,13.943496624822407,base,chemostatic,57
beale,NA,base,chemostatic,57
rating,15.644733217698,base,chemostatic,57
composite,15.741804698446982,base,chemostatic,57
truth,15.731639036039734,base,chemostatic,57
pw,6.281427945368657,storm,chemostatic,57
beale,NA,storm,chemostatic,57
rating,13.267620434095992,storm,chemostatic,57
composite,13.327110976170882,storm,chemostatic,57
truth,13.723561771737547,storm,chemostatic,57
pw,11.24919873095498,unaltered,chemostatic,57
beale,NA,unaltered,chemostatic,57
rating,13.386597630394983,unaltered,chemostatic,57
composite,13.473772500588984,unaltered,chemostatic,57
truth,13.534763499615456,unaltered,chemostatic,57
pw,14.8333411936754,base,dilution,58
beale,NA,base,dilution,58
rating,12.533365018504668,base,dilution,58
composite,12.46776854045436,base,dilution,58
truth,12.63260673760748,base,dilution,58
pw,28.24513377667718,storm,dilution,58
beale,NA,storm,dilution,58
rating,13.680571545936543,storm,dilution,58
composite,11.549323859546307,storm,dilution,58
truth,17.68485596837073,storm,dilution,58
pw,15.749833684429131,unaltered,dilution,58
beale,NA,unaltered,dilution,58
rating,12.742198304047015,unaltered,dilution,58
composite,12.505941063984345,unaltered,dilution,58
truth,13.82106181746057,unaltered,dilution,58
pw,6.008296605826042,base,enrich,58
beale,NA,base,enrich,58
rating,15.185850504582378,base,enrich,58
composite,15.288648575637927,base,enrich,58
truth,14.49552075408208,base,enrich,58
pw,1.1822797628589468,storm,enrich,58
beale,NA,storm,enrich,58
rating,60.7936210202345,storm,enrich,58
composite,61.29475132433247,storm,enrich,58
truth,77.06610250400232,storm,enrich,58
pw,3.830397160424515,unaltered,enrich,58
beale,NA,unaltered,enrich,58
rating,13.839464067654326,unaltered,enrich,58
composite,13.987606149513056,unaltered,enrich,58
truth,14.057702771654073,unaltered,enrich,58
pw,14.13839483796728,base,none,58
beale,NA,base,none,58
rating,18.97976053740343,base,none,58
composite,19.143855736170405,base,none,58
truth,15.993854935436001,base,none,58
pw,6.315246516807573,storm,none,58
beale,NA,storm,none,58
rating,19.640068296560187,storm,none,58
composite,20.16685367992387,storm,none,58
truth,13.77246366494577,storm,none,58
pw,11.253273577322812,unaltered,none,58
beale,NA,unaltered,none,58
rating,16.630714642760204,unaltered,none,58
composite,16.849767207554763,unaltered,none,58
truth,13.551936473912043,unaltered,none,58
pw,13.818921601818863,base,chemostatic,58
beale,NA,base,chemostatic,58
rating,15.70711209248912,base,chemostatic,58
composite,15.74575122012716,base,chemostatic,58
truth,15.998450313362286,base,chemostatic,58
pw,6.1725462835122356,storm,chemostatic,58
beale,NA,storm,chemostatic,58
rating,13.202340858652512,storm,chemostatic,58
composite,13.32403187057786,storm,chemostatic,58
truth,13.795567151145457,storm,chemostatic,58
pw,10.99899296285331,unaltered,chemostatic,58
beale,NA,unaltered,chemostatic,58
rating,13.251151120991114,unaltered,chemostatic,58
composite,13.29498789541901,unaltered,chemostatic,58
truth,13.558384191007665,unaltered,chemostatic,58
pw,13.470199558766533,base,dilution,59
beale,NA,base,dilution,59
rating,11.20012190776636,base,dilution,59
composite,11.596814727072395,base,dilution,59
truth,12.15427198094976,base,dilution,59
pw,28.386714412569823,storm,dilution,59
beale,NA,storm,dilution,59
rating,12.585928416476783,storm,dilution,59
composite,13.280739336155083,storm,dilution,59
truth,16.78936155687427,storm,dilution,59
pw,16.050164283218233,unaltered,dilution,59
beale,NA,unaltered,dilution,59
rating,11.946925259249896,unaltered,dilution,59
composite,13.310417400335977,unaltered,dilution,59
truth,13.19993649227235,unaltered,dilution,59
pw,5.054580629378426,base,enrich,59
beale,NA,base,enrich,59
rating,13.648847378078383,base,enrich,59
composite,13.704899855037027,base,enrich,59
truth,13.151849553814657,base,enrich,59
pw,1.11270425904656,storm,enrich,59
beale,NA,storm,enrich,59
rating,57.94673941488074,storm,enrich,59
composite,58.4853334378015,storm,enrich,59
truth,73.15987540915233,storm,enrich,59
pw,3.5040780648312313,unaltered,enrich,59
beale,NA,unaltered,enrich,59
rating,13.563249275678574,unaltered,enrich,59
composite,13.812357310103136,unaltered,enrich,59
truth,13.448440818534113,unaltered,enrich,59
pw,13.823083729845203,base,none,59
beale,NA,base,none,59
rating,15.676710253869624,base,none,59
composite,15.918490926642352,base,none,59
truth,15.463594009459465,base,none,59
pw,6.361360676890799,storm,none,59
beale,NA,storm,none,59
rating,14.067504761859592,storm,none,59
composite,13.819240632139698,storm,none,59
truth,13.693476131593547,storm,none,59
pw,11.374050014212914,unaltered,none,59
beale,NA,unaltered,none,59
rating,13.767081855886014,unaltered,none,59
composite,13.903547987556026,unaltered,none,59
truth,13.493144233365753,unaltered,none,59
pw,13.388701226528907,base,chemostatic,59
beale,NA,base,chemostatic,59
rating,15.235183136680423,base,chemostatic,59
composite,15.211106083106849,base,chemostatic,59
truth,15.475792978881802,base,chemostatic,59
pw,6.161458554518526,storm,chemostatic,59
beale,NA,storm,chemostatic,59
rating,13.264736561880168,storm,chemostatic,59
composite,13.0955102442788,storm,chemostatic,59
truth,13.657993540165322,storm,chemostatic,59
pw,11.016626995255775,unaltered,chemostatic,59
beale,NA,unaltered,chemostatic,59
rating,13.25367486374076,unaltered,chemostatic,59
composite,13.21409800179581,unaltered,chemostatic,59
truth,13.497721853279252,unaltered,chemostatic,59
pw,13.449301540594925,base,dilution,60
beale,NA,base,dilution,60
rating,11.57977276189578,base,dilution,60
composite,11.859197236955012,base,dilution,60
truth,12.432271118448508,base,dilution,60
pw,195.60311697550438,storm,dilution,60
beale,NA,storm,dilution,60
rating,17.137432011412766,storm,dilution,60
composite,84.8440928977656,storm,dilution,60
truth,17.656909707275513,storm,dilution,60
pw,87.23832447244726,unaltered,dilution,60
beale,NA,unaltered,dilution,60
rating,15.863154079535843,unaltered,dilution,60
composite,68.14835975984741,unaltered,dilution,60
truth,13.650020165639448,unaltered,dilution,60
pw,5.396182411402673,base,enrich,60
beale,NA,base,enrich,60
rating,14.44569864134187,base,enrich,60
composite,14.32208557461798,base,enrich,60
truth,14.233678817499824,base,enrich,60
pw,1.0022423856710658,storm,enrich,60
beale,NA,storm,enrich,60
rating,45.870971825446,storm,enrich,60
composite,46.98612415161958,storm,enrich,60
truth,76.3955363453752,storm,enrich,60
pw,3.416168472665159,unaltered,enrich,60
beale,NA,unaltered,enrich,60
rating,19.45616403714667,unaltered,enrich,60
composite,20.254816346979002,unaltered,enrich,60
truth,13.920830976288192,unaltered,enrich,60
pw,12.991878956143356,base,none,60
beale,NA,base,none,60
rating,16.741100507338086,base,none,60
composite,17.4110849327045,base,none,60
truth,15.832245457784115,base,none,60
pw,5.836312468418851,storm,none,60
beale,NA,storm,none,60
rating,16.31247822081971,storm,none,60
composite,17.48763014570625,storm,none,60
truth,13.68150021858677,storm,none,60
pw,10.462336581147152,unaltered,none,60
beale,NA,unaltered,none,60
rating,14.56666338062131,unaltered,none,60
composite,15.226303559071388,unaltered,none,60
truth,13.53081067237286,unaltered,none,60
pw,13.763792523218427,base,chemostatic,60
beale,NA,base,chemostatic,60
rating,16.005678920105513,base,chemostatic,60
composite,16.09072783342981,base,chemostatic,60
truth,15.82878473754011,base,chemostatic,60
pw,6.183077458399889,storm,chemostatic,60
beale,NA,storm,chemostatic,60
rating,13.979363579899394,storm,chemostatic,60
composite,14.064959590806081,storm,chemostatic,60
truth,13.72416935541476,storm,chemostatic,60
pw,11.083957177948854,unaltered,chemostatic,60
beale,NA,unaltered,chemostatic,60
rating,13.702805432826464,unaltered,chemostatic,60
composite,13.780114926922527,unaltered,chemostatic,60
truth,13.532775093232894,unaltered,chemostatic,60
pw,14.434118526843791,base,dilution,61
beale,NA,base,dilution,61
rating,12.193615268185418,base,dilution,61
composite,12.034483250806257,base,dilution,61
truth,12.53426778201972,base,dilution,61
pw,26.907163721910685,storm,dilution,61
beale,NA,storm,dilution,61
rating,13.121348350779655,storm,dilution,61
composite,14.356068854984473,storm,dilution,61
truth,17.686302111989853,storm,dilution,61
pw,15.216309495752256,unaltered,dilution,61
beale,NA,unaltered,dilution,61
rating,12.265941425081246,unaltered,dilution,61
composite,12.586246075506537,unaltered,dilution,61
truth,13.65731992334108,unaltered,dilution,61
pw,6.302460528484146,base,enrich,61
beale,NA,base,enrich,61
rating,13.463385864863104,base,enrich,61
composite,13.881206706521592,base,enrich,61
truth,14.995073573287616,base,enrich,61
pw,1.1766613664997734,storm,enrich,61
beale,NA,storm,enrich,61
rating,49.63878420247212,storm,enrich,61
composite,50.236836337670766,storm,enrich,61
truth,78.11324297798278,storm,enrich,61
pw,3.8454537163601477,unaltered,enrich,61
beale,NA,unaltered,enrich,61
rating,11.799501947900797,unaltered,enrich,61
composite,12.081676937974057,unaltered,enrich,61
truth,14.077881766406641,unaltered,enrich,61
pw,14.627038763018362,base,none,61
beale,NA,base,none,61
rating,17.933223522845804,base,none,61
composite,18.82058533979706,base,none,61
truth,15.94381740754202,base,none,61
pw,6.51353171088155,storm,none,61
beale,NA,storm,none,61
rating,17.262420482644277,storm,none,61
composite,18.097642396424455,storm,none,61
truth,13.73648037486534,storm,none,61
pw,11.613822576240203,unaltered,none,61
beale,NA,unaltered,none,61
rating,15.432634804725929,unaltered,none,61
composite,16.222562346347072,unaltered,none,61
truth,13.523025938254552,unaltered,none,61
pw,13.884298811232087,base,chemostatic,61
beale,NA,base,chemostatic,61
rating,16.104210471778732,base,chemostatic,61
composite,16.13249100716359,base,chemostatic,61
truth,15.984818847232143,base,chemostatic,61
pw,6.182783956173322,storm,chemostatic,61
beale,NA,storm,chemostatic,61
rating,14.086532675205312,storm,chemostatic,61
composite,14.135840784324573,storm,chemostatic,61
truth,13.793371331584819,storm,chemostatic,61
pw,11.024089400572391,unaltered,chemostatic,61
beale,NA,unaltered,chemostatic,61
rating,13.677985595470107,unaltered,chemostatic,61
composite,13.70556292008559,unaltered,chemostatic,61
truth,13.557883457671382,unaltered,chemostatic,61
pw,14.648187706859487,base,dilution,62
beale,NA,base,dilution,62
rating,12.416417020603824,base,dilution,62
composite,12.958589602324155,base,dilution,62
truth,12.564288986925643,base,dilution,62
pw,28.820235078281915,storm,dilution,62
beale,NA,storm,dilution,62
rating,13.540175344062536,storm,dilution,62
composite,12.351570648824627,storm,dilution,62
truth,17.255372854349247,storm,dilution,62
pw,15.795540677704782,unaltered,dilution,62
beale,NA,unaltered,dilution,62
rating,12.520687660169884,unaltered,dilution,62
composite,12.559368678027065,unaltered,dilution,62
truth,13.47867873867485,unaltered,dilution,62
pw,6.7332572946703335,base,enrich,62
beale,NA,base,enrich,62
rating,15.010246579273254,base,enrich,62
composite,15.391051779605677,base,enrich,62
truth,14.42941879755704,base,enrich,62
pw,1.2218613554746391,storm,enrich,62
beale,NA,storm,enrich,62
rating,53.946141764987246,storm,enrich,62
composite,54.83735870852157,storm,enrich,62
truth,77.00339607392151,storm,enrich,62
pw,3.924650804045647,unaltered,enrich,62
beale,NA,unaltered,enrich,62
rating,13.426717723062993,unaltered,enrich,62
composite,13.905392995340872,unaltered,enrich,62
truth,13.986955651736356,unaltered,enrich,62
pw,14.211616795334587,base,none,62
beale,NA,base,none,62
rating,15.691406305695397,base,none,62
composite,15.90582845629449,base,none,62
truth,16.013889694714777,base,none,62
pw,6.368359306375581,storm,none,62
beale,NA,storm,none,62
rating,13.856276883427304,storm,none,62
composite,13.899962308117669,storm,none,62
truth,13.856231829018654,storm,none,62
pw,11.343658655567692,unaltered,none,62
beale,NA,unaltered,none,62
rating,13.404006091376447,unaltered,none,62
composite,13.539459910021181,unaltered,none,62
truth,13.583670467857136,unaltered,none,62
pw,13.62791618789923,base,chemostatic,62
beale,NA,base,chemostatic,62
rating,16.184661560333147,base,chemostatic,62
composite,16.189515801752712,base,chemostatic,62
truth,15.981226127112889,base,chemostatic,62
pw,6.106797567902705,storm,chemostatic,62
beale,NA,storm,chemostatic,62
rating,14.582197700177945,storm,chemostatic,62
composite,14.594180845800592,storm,chemostatic,62
truth,13.802644268161597,storm,chemostatic,62
pw,10.877751043284768,unaltered,chemostatic,62
beale,NA,unaltered,chemostatic,62
rating,13.822432464944429,unaltered,chemostatic,62
composite,13.829802182333847,unaltered,chemostatic,62
truth,13.55216249275717,unaltered,chemostatic,62
pw,13.65469210724014,base,dilution,63
beale,NA,base,dilution,63
rating,11.711909975514946,base,dilution,63
composite,12.144187264811455,base,dilution,63
truth,12.34380722865426,base,dilution,63
pw,27.853231378138837,storm,dilution,63
beale,NA,storm,dilution,63
rating,13.311862148097168,storm,dilution,63
composite,13.913647688893754,storm,dilution,63
truth,17.47221319977782,storm,dilution,63
pw,15.379569820045965,unaltered,dilution,63
beale,NA,unaltered,dilution,63
rating,12.297448378388895,unaltered,dilution,63
composite,12.622757810460394,unaltered,dilution,63
truth,14.443482020887485,unaltered,dilution,63
pw,5.744528370900288,base,enrich,63
beale,NA,base,enrich,63
rating,14.97791259191107,base,enrich,63
composite,14.899979014948565,base,enrich,63
truth,13.812430390615198,base,enrich,63
pw,1.1485810985479359,storm,enrich,63
beale,NA,storm,enrich,63
rating,63.848376065818954,storm,enrich,63
composite,64.2703227530957,storm,enrich,63
truth,75.31921099777695,storm,enrich,63
pw,3.7932695659084006,unaltered,enrich,63
beale,NA,unaltered,enrich,63
rating,15.285483210257086,unaltered,enrich,63
composite,15.318419292325459,unaltered,enrich,63
truth,13.736576108903012,unaltered,enrich,63
pw,13.602249307735136,base,none,63
beale,NA,base,none,63
rating,15.000386662750856,base,none,63
composite,15.383206238198408,base,none,63
truth,15.671207800022184,base,none,63
pw,6.146020678411778,storm,none,63
beale,NA,storm,none,63
rating,12.781171573787674,storm,none,63
composite,12.509067491503233,storm,none,63
truth,13.682834424911123,storm,none,63
pw,11.01139514970498,unaltered,none,63
beale,NA,unaltered,none,63
rating,13.166112495010239,unaltered,none,63
composite,13.359226744202251,unaltered,none,63
truth,13.515442752974247,unaltered,none,63
pw,13.851888524677703,base,chemostatic,63
beale,NA,base,chemostatic,63
rating,16.015087155521417,base,chemostatic,63
composite,16.090642885303797,base,chemostatic,63
truth,15.68283125752442,base,chemostatic,63
pw,6.258817301584907,storm,chemostatic,63
beale,NA,storm,chemostatic,63
rating,14.167910056166122,storm,chemostatic,63
composite,14.270205213975572,storm,chemostatic,63
truth,13.72935225679069,storm,chemostatic,63
pw,11.213484965913121,unaltered,chemostatic,63
beale,NA,unaltered,chemostatic,63
rating,13.867851698575766,unaltered,chemostatic,63
composite,13.933097405508677,unaltered,chemostatic,63
truth,13.528746229414326,unaltered,chemostatic,63
pw,14.025561610337851,base,dilution,64
beale,NA,base,dilution,64
rating,11.744607519844191,base,dilution,64
composite,11.91847792297976,base,dilution,64
truth,12.519368618150668,base,dilution,64
pw,28.139944299641055,storm,dilution,64
beale,NA,storm,dilution,64
rating,12.866785364234762,storm,dilution,64
composite,13.689893463834094,storm,dilution,64
truth,17.458934809393035,storm,dilution,64
pw,15.1997019985003,unaltered,dilution,64
beale,NA,unaltered,dilution,64
rating,11.913982350571752,unaltered,dilution,64
composite,12.135445499939392,unaltered,dilution,64
truth,13.722295034627033,unaltered,dilution,64
pw,6.269360800851803,base,enrich,64
beale,NA,base,enrich,64
rating,15.476183557383788,base,enrich,64
composite,15.819941077426378,base,enrich,64
truth,14.608459160585873,base,enrich,64
pw,1.2324205376555855,storm,enrich,64
beale,NA,storm,enrich,64
rating,64.60656780622305,storm,enrich,64
composite,65.3548807368449,storm,enrich,64
truth,76.39924130888038,storm,enrich,64
pw,3.9639933564687713,unaltered,enrich,64
beale,NA,unaltered,enrich,64
rating,15.710244528440386,unaltered,enrich,64
composite,15.983254392969528,unaltered,enrich,64
truth,13.948070699353634,unaltered,enrich,64
pw,14.042992397464857,base,none,64
beale,NA,base,none,64
rating,15.289123206587027,base,none,64
composite,15.428059353838528,base,none,64
truth,16.0254453794413,base,none,64
pw,6.29286037478879,storm,none,64
beale,NA,storm,none,64
rating,13.361043811159195,storm,none,64
