method,estimate,flow,cq,runid
pw,12.428542085737673,base,none,81
beale,NA,base,none,81
rating,13.27327739537221,base,none,81
composite,14.330755125858749,base,none,81
truth,16.1379597104679,base,none,81
pw,5.23372940687973,storm,none,81
beale,NA,storm,none,81
rating,8.619614062935392,storm,none,81
composite,9.80809424654985,storm,none,81
truth,13.871048438561635,storm,none,81
pw,9.878205538146744,unaltered,none,81
beale,NA,unaltered,none,81
rating,10.685352894674958,unaltered,none,81
composite,11.646787397643829,unaltered,none,81
truth,13.568872591148939,unaltered,none,81
pw,12.945682288666793,base,chemostatic,81
beale,NA,base,chemostatic,81
rating,15.77466493460496,base,chemostatic,81
composite,15.637861054908484,base,chemostatic,81
truth,16.155800344041907,base,chemostatic,81
pw,5.45150007289017,storm,chemostatic,81
beale,NA,storm,chemostatic,81
rating,13.380490136392163,storm,chemostatic,81
composite,13.19212011703666,storm,chemostatic,81
truth,13.871892786282043,storm,chemostatic,81
pw,10.289228583434966,unaltered,chemostatic,81
beale,NA,unaltered,chemostatic,81
rating,13.248866425442884,unaltered,chemostatic,81
composite,13.112012352403601,unaltered,chemostatic,81
truth,13.584074401030257,unaltered,chemostatic,81
pw,13.73360498024423,base,dilution,82
beale,NA,base,dilution,82
rating,11.648907402465351,base,dilution,82
composite,11.855253151029428,base,dilution,82
truth,12.534714495860007,base,dilution,82
pw,26.242724129182598,storm,dilution,82
beale,NA,storm,dilution,82
rating,14.190226888870585,storm,dilution,82
composite,11.696925491575827,storm,dilution,82
truth,17.558489776093207,storm,dilution,82
pw,15.157705654254464,unaltered,dilution,82
beale,NA,unaltered,dilution,82
rating,12.338236062878577,unaltered,dilution,82
composite,12.55201640224464,unaltered,dilution,82
truth,13.723547990858304,unaltered,dilution,82
pw,5.17532547795221,base,enrich,82
beale,NA,base,enrich,82
rating,19.82661970095353,base,enrich,82
composite,19.84994665837901,base,enrich,82
truth,13.966494742795676,base,enrich,82
pw,0.9158448843510324,storm,enrich,82
beale,NA,storm,enrich,82
rating,60.881316531564316,storm,enrich,82
composite,61.244453272439976,storm,enrich,82
truth,75.88950966401767,storm,enrich,82
pw,3.4210918224208235,unaltered,enrich,82
beale,NA,unaltered,enrich,82
rating,21.681196080735866,unaltered,enrich,82
composite,21.710350482835167,unaltered,enrich,82
truth,13.886253087898536,unaltered,enrich,82
pw,10.89972530574864,base,none,82
beale,NA,base,none,82
rating,11.545304207425323,base,none,82
composite,11.876438521479201,base,none,82
truth,15.861699187755903,base,none,82
pw,4.595203258318861,storm,none,82
beale,NA,storm,none,82
rating,8.878856838333878,storm,none,82
composite,8.939242694275269,storm,none,82
truth,13.741154386040801,storm,none,82
pw,8.750184689847423,unaltered,none,82
beale,NA,unaltered,none,82
rating,9.74000852085521,unaltered,none,82
composite,9.974411486546025,unaltered,none,82
truth,13.552564270425213,unaltered,none,82
pw,13.046242283162993,base,chemostatic,82
beale,NA,base,chemostatic,82
rating,15.667497538684707,base,chemostatic,82
composite,15.709944523809558,base,chemostatic,82
truth,15.844378879015778,base,chemostatic,82
pw,5.500151000758662,storm,chemostatic,82
beale,NA,storm,chemostatic,82
rating,12.667175532031326,storm,chemostatic,82
composite,12.672089840495286,storm,chemostatic,82
truth,13.733324179284267,storm,chemostatic,82
pw,10.473385914227139,unaltered,chemostatic,82
beale,NA,unaltered,chemostatic,82
rating,13.148760768092261,unaltered,chemostatic,82
composite,13.187826614596442,unaltered,chemostatic,82
truth,13.53916628667898,unaltered,chemostatic,82
pw,12.663603046328689,base,dilution,83
beale,NA,base,dilution,83
rating,11.536678684494607,base,dilution,83
composite,12.03487257631312,base,dilution,83
truth,12.468688674862083,base,dilution,83
pw,23.768357720390703,storm,dilution,83
beale,NA,storm,dilution,83
rating,13.476059956707036,storm,dilution,83
composite,13.315678293252924,storm,dilution,83
truth,17.74873864083786,storm,dilution,83
pw,13.974736113598011,unaltered,dilution,83
beale,NA,unaltered,dilution,83
rating,11.736545470042305,unaltered,dilution,83
composite,12.228982135411524,unaltered,dilution,83
truth,13.674777945997004,unaltered,dilution,83
pw,6.0135148333945745,base,enrich,83
beale,NA,base,enrich,83
rating,16.610971905256616,base,enrich,83
composite,16.64554776555046,base,enrich,83
truth,14.772575626490662,base,enrich,83
pw,0.8426221046256778,storm,enrich,83
beale,NA,storm,enrich,83
rating,28.49537420205243,storm,enrich,83
composite,28.885855792329096,storm,enrich,83
truth,76.79087746248676,storm,enrich,83
pw,3.243346840168344,unaltered,enrich,83
beale,NA,unaltered,enrich,83
rating,11.381268483273283,unaltered,enrich,83
composite,11.527280561687,unaltered,enrich,83
truth,13.959198687869662,unaltered,enrich,83
pw,13.060905330867561,base,none,83
beale,NA,base,none,83
rating,15.408892034670217,base,none,83
composite,14.80074074435399,base,none,83
truth,15.891430820162691,base,none,83
pw,5.490668011545771,storm,none,83
beale,NA,storm,none,83
rating,13.79248906824785,storm,none,83
composite,12.31219636755612,storm,none,83
truth,13.69605780144575,storm,none,83
pw,10.438060051808817,unaltered,none,83
beale,NA,unaltered,none,83
rating,13.191450692286846,unaltered,none,83
composite,12.517276930088096,unaltered,none,83
truth,13.511405705952225,unaltered,none,83
pw,13.011169008383053,base,chemostatic,83
beale,NA,base,chemostatic,83
rating,15.9980842903415,base,chemostatic,83
composite,15.809365674618746,base,chemostatic,83
truth,15.931973310002515,base,chemostatic,83
pw,5.469759381710425,storm,chemostatic,83
beale,NA,storm,chemostatic,83
rating,13.713600769365643,storm,chemostatic,83
composite,13.367822242487222,storm,chemostatic,83
truth,13.793379421050085,storm,chemostatic,83
pw,10.398311603466384,unaltered,chemostatic,83
beale,NA,unaltered,chemostatic,83
rating,13.541876721229746,unaltered,chemostatic,83
composite,13.359943335500082,unaltered,chemostatic,83
truth,13.55295594964075,unaltered,chemostatic,83
pw,13.459321517096727,base,dilution,84
beale,NA,base,dilution,84
rating,11.293967177482731,base,dilution,84
composite,11.709554935017318,base,dilution,84
truth,12.358201227904539,base,dilution,84
pw,25.587919678729232,storm,dilution,84
beale,NA,storm,dilution,84
rating,13.411189521534222,storm,dilution,84
composite,12.019345654152149,storm,dilution,84
truth,17.42608640708018,storm,dilution,84
pw,14.672008065350097,unaltered,dilution,84
beale,NA,unaltered,dilution,84
rating,11.774373162439835,unaltered,dilution,84
composite,12.015909072225508,unaltered,dilution,84
truth,13.640721651924732,unaltered,dilution,84
pw,5.116172553215031,base,enrich,84
beale,NA,base,enrich,84
rating,12.60850309228722,base,enrich,84
composite,12.574877887870006,base,enrich,84
truth,13.904566609774292,base,enrich,84
pw,0.8338878158985857,storm,enrich,84
beale,NA,storm,enrich,84
rating,26.85186529562646,storm,enrich,84
composite,27.199737452048037,storm,enrich,84
truth,75.84604620069243,storm,enrich,84
pw,3.305533792424943,unaltered,enrich,84
beale,NA,unaltered,enrich,84
rating,10.978936201286796,unaltered,enrich,84
composite,11.051483069225071,unaltered,enrich,84
truth,13.740635887984496,unaltered,enrich,84
pw,11.780122170237032,base,none,84
beale,NA,base,none,84
rating,14.958932679163883,base,none,84
composite,15.67537741136382,base,none,84
truth,15.728519927984067,base,none,84
pw,5.0565413648400845,storm,none,84
beale,NA,storm,none,84
rating,12.221001936506747,storm,none,84
composite,13.240905848624045,storm,none,84
truth,13.842996245801766,storm,none,84
pw,9.615233320974271,unaltered,none,84
beale,NA,unaltered,none,84
rating,12.476906341421587,unaltered,none,84
composite,13.216738639372254,unaltered,none,84
truth,13.56342060862013,unaltered,none,84
pw,12.547530568371709,base,chemostatic,84
beale,NA,base,chemostatic,84
rating,15.805201301294998,base,chemostatic,84
composite,15.868318075502456,base,chemostatic,84
truth,15.694336496097634,base,chemostatic,84
pw,5.385946463770021,storm,chemostatic,84
beale,NA,storm,chemostatic,84
rating,14.053864941284166,storm,chemostatic,84
composite,14.06150707400378,storm,chemostatic,84
truth,13.731497280799376,storm,chemostatic,84
pw,10.241611442856817,unaltered,chemostatic,84
beale,NA,unaltered,chemostatic,84
rating,13.665798537040441,unaltered,chemostatic,84
composite,13.719676924362409,unaltered,chemostatic,84
truth,13.525541900542011,unaltered,chemostatic,84
pw,14.765331678105165,base,dilution,85
beale,NA,base,dilution,85
rating,12.86686510296693,base,dilution,85
composite,12.819541647645288,base,dilution,85
truth,12.661805209782516,base,dilution,85
pw,28.795953484191422,storm,dilution,85
beale,NA,storm,dilution,85
rating,15.438834874742643,storm,dilution,85
composite,15.061460503481209,storm,dilution,85
truth,17.66285677836222,storm,dilution,85
pw,16.283433106744088,unaltered,dilution,85
beale,NA,unaltered,dilution,85
rating,13.023832881698448,unaltered,dilution,85
composite,13.635156190056346,unaltered,dilution,85
truth,13.817670679347668,unaltered,dilution,85
pw,4.466799363601508,base,enrich,85
beale,NA,base,enrich,85
rating,11.86428225616252,base,enrich,85
composite,11.913395556159523,base,enrich,85
truth,14.067629846253068,base,enrich,85
pw,0.8632816353014788,storm,enrich,85
beale,NA,storm,enrich,85
rating,28.258335559481132,storm,enrich,85
composite,28.7567291137759,storm,enrich,85
truth,78.22698011876885,storm,enrich,85
pw,3.2704013310495252,unaltered,enrich,85
beale,NA,unaltered,enrich,85
rating,12.399230238036294,unaltered,enrich,85
composite,12.612697875251225,unaltered,enrich,85
truth,14.143353943797017,unaltered,enrich,85
pw,12.94401165162562,base,none,85
beale,NA,base,none,85
rating,13.457502482288609,base,none,85
composite,14.215967924312235,base,none,85
truth,15.960230059278857,base,none,85
pw,5.489944099165609,storm,none,85
beale,NA,storm,none,85
rating,9.718666369237178,storm,none,85
composite,9.908129071995058,storm,none,85
truth,13.84206069483183,storm,none,85
pw,10.366418655088905,unaltered,none,85
beale,NA,unaltered,none,85
rating,11.102573036629728,unaltered,none,85
composite,11.638851852899998,unaltered,none,85
truth,13.572287613865164,unaltered,none,85
pw,12.590043756966026,base,chemostatic,85
beale,NA,base,chemostatic,85
rating,15.457618292611878,base,chemostatic,85
composite,15.549064194092102,base,chemostatic,85
truth,15.943175738202187,base,chemostatic,85
pw,5.339815684043511,storm,chemostatic,85
beale,NA,storm,chemostatic,85
rating,13.096867666773653,storm,chemostatic,85
composite,13.150702418994392,storm,chemostatic,85
truth,13.83628224015223,storm,chemostatic,85
pw,10.082937808095004,unaltered,chemostatic,85
beale,NA,unaltered,chemostatic,85
rating,13.06050705670096,unaltered,chemostatic,85
composite,13.143042566867388,unaltered,chemostatic,85
truth,13.559794761757994,unaltered,chemostatic,85
pw,14.526726028125747,base,dilution,86
beale,NA,base,dilution,86
rating,12.459688250605426,base,dilution,86
composite,12.297756060667068,base,dilution,86
truth,12.461320079639869,base,dilution,86
pw,25.968805509367495,storm,dilution,86
beale,NA,storm,dilution,86
rating,14.504290224380984,storm,dilution,86
composite,10.516913051098937,storm,dilution,86
truth,17.293022380662745,storm,dilution,86
pw,15.095689030885675,unaltered,dilution,86
beale,NA,unaltered,dilution,86
rating,12.524447294570152,unaltered,dilution,86
composite,12.255391776429505,unaltered,dilution,86
truth,13.606510690321512,unaltered,dilution,86
pw,5.209314369620805,base,enrich,86
beale,NA,base,enrich,86
rating,12.887302403997705,base,enrich,86
composite,12.863137096689538,base,enrich,86
truth,14.805578189172826,base,enrich,86
pw,0.8613385462814426,storm,enrich,86
beale,NA,storm,enrich,86
rating,29.763936554657885,storm,enrich,86
composite,30.085731738122476,storm,enrich,86
truth,76.90507690754148,storm,enrich,86
pw,3.331957442982139,unaltered,enrich,86
beale,NA,unaltered,enrich,86
rating,12.09246773879618,unaltered,enrich,86
composite,12.125854706163157,unaltered,enrich,86
truth,13.97398272599809,unaltered,enrich,86
pw,13.009382942605562,base,none,86
beale,NA,base,none,86
rating,18.02573280095566,base,none,86
composite,18.594989450112465,base,none,86
truth,15.992582096682485,base,none,86
pw,5.431519957891618,storm,none,86
beale,NA,storm,none,86
rating,18.272967824008227,storm,none,86
composite,19.393068612347978,storm,none,86
truth,13.799458312624923,storm,none,86
pw,10.333577655720076,unaltered,none,86
beale,NA,unaltered,none,86
rating,15.72844919627349,unaltered,none,86
composite,16.301061451456153,unaltered,none,86
truth,13.570639189191986,unaltered,none,86
pw,13.179914033599415,base,chemostatic,86
beale,NA,base,chemostatic,86
rating,15.792289663135977,base,chemostatic,86
composite,15.642858695990872,base,chemostatic,86
truth,15.977941003811477,base,chemostatic,86
pw,5.5027180330240455,storm,chemostatic,86
beale,NA,storm,chemostatic,86
rating,13.574108331407794,storm,chemostatic,86
composite,13.245804382987593,storm,chemostatic,86
truth,13.813739190784942,storm,chemostatic,86
pw,10.46903344784135,unaltered,chemostatic,86
beale,NA,unaltered,chemostatic,86
rating,13.401175751942226,unaltered,chemostatic,86
composite,13.243450787305514,unaltered,chemostatic,86
truth,13.561990989025563,unaltered,chemostatic,86
pw,13.10964942284398,base,dilution,87
beale,NA,base,dilution,87
rating,11.655280314901072,base,dilution,87
composite,11.849357190299147,base,dilution,87
truth,12.492753911122843,base,dilution,87
pw,23.439373002334882,storm,dilution,87
beale,NA,storm,dilution,87
rating,13.405772034185011,storm,dilution,87
composite,11.208598430232685,storm,dilution,87
truth,17.507047870776464,storm,dilution,87
pw,13.754211932010172,unaltered,dilution,87
beale,NA,unaltered,dilution,87
rating,11.595170645319998,unaltered,dilution,87
composite,11.528761211154762,unaltered,dilution,87
truth,13.579147694761756,unaltered,dilution,87
pw,6.6216789824976825,base,enrich,87
beale,NA,base,enrich,87
rating,13.19870316177976,base,enrich,87
composite,13.364387273857151,base,enrich,87
truth,14.181138443582887,base,enrich,87
pw,0.8703345951961349,storm,enrich,87
beale,NA,storm,enrich,87
rating,22.549855013535502,storm,enrich,87
composite,22.8623399817383,storm,enrich,87
truth,75.14715838946259,storm,enrich,87
pw,3.3617218775367284,unaltered,enrich,87
beale,NA,unaltered,enrich,87
rating,9.672767850335655,unaltered,enrich,87
composite,9.737444261350252,unaltered,enrich,87
truth,13.90844679334684,unaltered,enrich,87
pw,14.234684267305035,base,none,87
beale,NA,base,none,87
rating,21.97052245747007,base,none,87
composite,22.65348787010915,base,none,87
truth,15.891368175623846,base,none,87
pw,5.956594797982803,storm,none,87
beale,NA,storm,none,87
rating,23.036737967226244,storm,none,87
composite,24.072950209740437,storm,none,87
truth,13.809797493210553,storm,none,87
pw,11.227195873384195,unaltered,none,87
beale,NA,unaltered,none,87
rating,19.735719183491426,unaltered,none,87
composite,20.397768251214035,unaltered,none,87
truth,13.564277204536136,unaltered,none,87
pw,13.212736138277265,base,chemostatic,87
beale,NA,base,chemostatic,87
rating,16.581908191279457,base,chemostatic,87
composite,16.689998811549366,base,chemostatic,87
truth,15.871932469071245,base,chemostatic,87
pw,5.528954058303261,storm,chemostatic,87
beale,NA,storm,chemostatic,87
rating,15.290078827680217,storm,chemostatic,87
composite,15.365295606803208,storm,chemostatic,87
truth,13.778887258324408,storm,chemostatic,87
pw,10.42116381804831,unaltered,chemostatic,87
beale,NA,unaltered,chemostatic,87
rating,14.316004305095225,unaltered,chemostatic,87
composite,14.407315801835644,unaltered,chemostatic,87
truth,13.548512489776385,unaltered,chemostatic,87
pw,13.374655200541326,base,dilution,88
beale,NA,base,dilution,88
rating,11.76880651306935,base,dilution,88
composite,12.220604435468186,base,dilution,88
truth,12.278078896508514,base,dilution,88
pw,24.33961017876255,storm,dilution,88
beale,NA,storm,dilution,88
rating,13.853531229380922,storm,dilution,88
composite,14.352758060233318,storm,dilution,88
truth,17.059359165995595,storm,dilution,88
pw,14.276609458267696,unaltered,dilution,88
beale,NA,unaltered,dilution,88
rating,11.974680875021996,unaltered,dilution,88
composite,12.705754352675376,unaltered,dilution,88
truth,13.33750981057647,unaltered,dilution,88
pw,5.187049035996339,base,enrich,88
beale,NA,base,enrich,88
rating,14.783052549897372,base,enrich,88
composite,15.003421862228652,base,enrich,88
truth,13.539821996276514,base,enrich,88
pw,0.8770891225836076,storm,enrich,88
beale,NA,storm,enrich,88
rating,36.404655755959666,storm,enrich,88
composite,36.89366600618531,storm,enrich,88
truth,73.89996427485434,storm,enrich,88
pw,3.3562264052388695,unaltered,enrich,88
beale,NA,unaltered,enrich,88
rating,14.778786089608463,unaltered,enrich,88
composite,14.943217116456214,unaltered,enrich,88
truth,13.61759241548377,unaltered,enrich,88
pw,11.465270509343185,base,none,88
beale,NA,base,none,88
rating,14.698680266000071,base,none,88
composite,15.408948332277198,base,none,88
truth,15.669736707422734,base,none,88
pw,4.8680233185012955,storm,none,88
beale,NA,storm,none,88
rating,13.474723549753035,storm,none,88
composite,14.640478104235163,storm,none,88
truth,13.840874870863782,storm,none,88
pw,9.255029152765513,unaltered,none,88
beale,NA,unaltered,none,88
rating,12.8865989044494,unaltered,none,88
composite,13.56902086726588,unaltered,none,88
truth,13.578695992970639,unaltered,none,88
pw,13.071022364148133,base,chemostatic,88
beale,NA,base,chemostatic,88
rating,16.466169546867352,base,chemostatic,88
composite,16.471375150323382,base,chemostatic,88
truth,15.614096731024771,base,chemostatic,88
pw,5.5498072734936486,storm,chemostatic,88
beale,NA,storm,chemostatic,88
rating,15.009469748569114,storm,chemostatic,88
composite,15.043621437208284,storm,chemostatic,88
truth,13.705126458827625,storm,chemostatic,88
pw,10.551228855704613,unaltered,chemostatic,88
beale,NA,unaltered,chemostatic,88
rating,14.361848955311578,unaltered,chemostatic,88
composite,14.366289153913913,unaltered,chemostatic,88
truth,13.521353542177227,unaltered,chemostatic,88
pw,12.61830134948486,base,dilution,89
beale,NA,base,dilution,89
rating,10.486400699788035,base,dilution,89
composite,10.932660994948861,base,dilution,89
truth,12.31403394643776,base,dilution,89
pw,21.473813461786882,storm,dilution,89
beale,NA,storm,dilution,89
rating,11.027809300932716,storm,dilution,89
composite,13.097182556719417,storm,dilution,89
truth,17.147533201562787,storm,dilution,89
pw,13.47854211751614,unaltered,dilution,89
beale,NA,unaltered,dilution,89
rating,10.815878523222608,unaltered,dilution,89
composite,11.295477389972024,unaltered,dilution,89
truth,13.296790041417344,unaltered,dilution,89
pw,5.010652556314791,base,enrich,89
beale,NA,base,enrich,89
rating,17.586831370522894,base,enrich,89
composite,17.498232953027095,base,enrich,89
truth,13.95071563494484,base,enrich,89
pw,0.849913742536166,storm,enrich,89
beale,NA,storm,enrich,89
rating,95.88604905283545,storm,enrich,89
composite,95.83019574438428,storm,enrich,89
truth,74.74663437873693,storm,enrich,89
pw,3.3432933577637067,unaltered,enrich,89
beale,NA,unaltered,enrich,89
rating,16.220709856306875,unaltered,enrich,89
composite,16.220650900120024,unaltered,enrich,89
truth,13.671350147277131,unaltered,enrich,89
pw,13.175384033204434,base,none,89
beale,NA,base,none,89
rating,20.503327864957665,base,none,89
composite,20.79149230131882,base,none,89
truth,15.711814013678808,base,none,89
pw,5.564755203911904,storm,none,89
beale,NA,storm,none,89
rating,23.385978615805687,storm,none,89
composite,23.71326295359571,storm,none,89
truth,13.773689568566839,storm,none,89
pw,10.55362998607486,unaltered,none,89
beale,NA,unaltered,none,89
rating,19.496615400100744,unaltered,none,89
composite,19.631199897653158,unaltered,none,89
truth,13.540042977023315,unaltered,none,89
pw,12.929690506371308,base,chemostatic,89
beale,NA,base,chemostatic,89
rating,15.992411874922068,base,chemostatic,89
composite,16.04548625447111,base,chemostatic,89
truth,15.703726166309867,base,chemostatic,89
pw,5.460984085850645,storm,chemostatic,89
beale,NA,storm,chemostatic,89
rating,14.235282132324574,storm,chemostatic,89
composite,14.277623069205315,storm,chemostatic,89
truth,13.745030901620007,storm,chemostatic,89
pw,10.356826722835189,unaltered,chemostatic,89
beale,NA,unaltered,chemostatic,89
rating,13.88791385328907,unaltered,chemostatic,89
composite,13.925661667482396,unaltered,chemostatic,89
truth,13.531980200820175,unaltered,chemostatic,89
pw,13.8391164731579,base,dilution,90
beale,NA,base,dilution,90
rating,12.172582158629618,base,dilution,90
composite,12.3885934148924,base,dilution,90
truth,12.387912458063084,base,dilution,90
pw,25.47037830492298,storm,dilution,90
beale,NA,storm,dilution,90
rating,14.210962684114813,storm,dilution,90
composite,13.372206609382458,storm,dilution,90
truth,17.327466109892026,storm,dilution,90
pw,14.688597555291768,unaltered,dilution,90
beale,NA,unaltered,dilution,90
rating,12.167477716625438,unaltered,dilution,90
composite,12.516543780273198,unaltered,dilution,90
truth,13.475573994423382,unaltered,dilution,90
pw,5.348261215443374,base,enrich,90
beale,NA,base,enrich,90
rating,13.61775396277772,base,enrich,90
composite,13.975471440060772,base,enrich,90
truth,14.128857109210392,base,enrich,90
pw,0.9052492537626728,storm,enrich,90
beale,NA,storm,enrich,90
rating,33.13265571618937,storm,enrich,90
composite,33.679659888943526,storm,enrich,90
truth,76.06678072595516,storm,enrich,90
pw,3.4223744140244086,unaltered,enrich,90
beale,NA,unaltered,enrich,90
rating,14.616574741866039,unaltered,enrich,90
composite,14.883930732049485,unaltered,enrich,90
truth,13.7990144436772,unaltered,enrich,90
pw,13.81017229568895,base,none,90
beale,NA,base,none,90
rating,19.744869113446093,base,none,90
composite,20.28911180411835,base,none,90
truth,15.80190429688491,base,none,90
pw,5.800139286601896,storm,none,90
beale,NA,storm,none,90
rating,21.775125606099255,storm,none,90
composite,22.184196668928966,storm,none,90
truth,13.842299588032402,storm,none,90
pw,10.968523143667388,unaltered,none,90
beale,NA,unaltered,none,90
rating,17.645864280543222,unaltered,none,90
composite,18.10977597890787,unaltered,none,90
truth,13.563576958027218,unaltered,none,90
pw,12.594506852134106,base,chemostatic,90
beale,NA,base,chemostatic,90
rating,15.348682079449606,base,chemostatic,90
composite,15.558745996184152,base,chemostatic,90
truth,15.782238755152306,base,chemostatic,90
pw,5.289571514704664,storm,chemostatic,90
beale,NA,storm,chemostatic,90
rating,13.269518463311973,storm,chemostatic,90
composite,13.603067661656706,storm,chemostatic,90
truth,13.780205418705084,storm,chemostatic,90
pw,10.002999016444846,unaltered,chemostatic,90
beale,NA,unaltered,chemostatic,90
rating,13.142940530371641,unaltered,chemostatic,90
composite,13.349348656583658,unaltered,chemostatic,90
truth,13.541301411354938,unaltered,chemostatic,90
pw,14.117361007593454,base,dilution,91
beale,NA,base,dilution,91
rating,12.366779458828823,base,dilution,91
composite,12.20268527381691,base,dilution,91
truth,12.489480252492731,base,dilution,91
pw,29.107193639942825,storm,dilution,91
beale,NA,storm,dilution,91
rating,14.915483670794767,storm,dilution,91
composite,10.685867001548642,storm,dilution,91
truth,18.789488132266314,storm,dilution,91
pw,16.093682109762323,unaltered,dilution,91
beale,NA,unaltered,dilution,91
rating,12.860907946075363,unaltered,dilution,91
composite,12.42718841678228,unaltered,dilution,91
truth,13.762147393226117,unaltered,dilution,91
pw,6.010411427366641,base,enrich,91
beale,NA,base,enrich,91
rating,13.967034045510605,base,enrich,91
composite,14.342000203844012,base,enrich,91
truth,13.821763484581265,base,enrich,91
pw,0.9106071993462994,storm,enrich,91
beale,NA,storm,enrich,91
rating,41.962504979157224,storm,enrich,91
composite,42.507859747900426,storm,enrich,91
truth,76.26460549860148,storm,enrich,91
pw,3.3260751106012596,unaltered,enrich,91
beale,NA,unaltered,enrich,91
rating,17.396402871040763,unaltered,enrich,91
composite,17.592994821556818,unaltered,enrich,91
truth,13.925366497372979,unaltered,enrich,91
pw,12.532495050580463,base,none,91
beale,NA,base,none,91
rating,13.34052898810616,base,none,91
composite,13.341624207186154,base,none,91
truth,15.81812309437294,base,none,91
pw,5.266332671388012,storm,none,91
beale,NA,storm,none,91
rating,10.531566070377288,storm,none,91
composite,10.279855689473948,storm,none,91
truth,13.86507664819864,storm,none,91
pw,9.945451769385288,unaltered,none,91
beale,NA,unaltered,none,91
rating,11.356639272414183,unaltered,none,91
composite,11.287676442617196,unaltered,none,91
truth,13.571981222244142,unaltered,none,91
pw,12.87498704872622,base,chemostatic,91
beale,NA,base,chemostatic,91
rating,15.48438930771425,base,chemostatic,91
composite,15.489341402588275,base,chemostatic,91
truth,15.781851255291725,base,chemostatic,91
pw,5.410252680312367,storm,chemostatic,91
beale,NA,storm,chemostatic,91
rating,13.411224198758994,storm,chemostatic,91
composite,13.391341065588305,storm,chemostatic,91
truth,13.73023978513936,storm,chemostatic,91
pw,10.217244228525441,unaltered,chemostatic,91
beale,NA,unaltered,chemostatic,91
rating,13.275632218333287,unaltered,chemostatic,91
composite,13.274468764239012,unaltered,chemostatic,91
truth,13.527847527066957,unaltered,chemostatic,91
pw,13.706629094117543,base,dilution,92
beale,NA,base,dilution,92
rating,12.623219312716408,base,dilution,92
composite,12.75262493832627,base,dilution,92
truth,12.552360482474615,base,dilution,92
pw,25.584728732009282,storm,dilution,92
beale,NA,storm,dilution,92
rating,15.755454123078426,storm,dilution,92
composite,11.800993320386722,storm,dilution,92
truth,17.409057972173333,storm,dilution,92
pw,15.059672662147625,unaltered,dilution,92
beale,NA,unaltered,dilution,92
rating,12.827195690155726,unaltered,dilution,92
composite,12.830249385546646,unaltered,dilution,92
truth,13.524071703148586,unaltered,dilution,92
pw,5.066175052822041,base,enrich,92
beale,NA,base,enrich,92
rating,14.099831537277042,base,enrich,92
composite,14.24316974654863,base,enrich,92
truth,14.633512287561837,base,enrich,92
pw,0.7009058311621668,storm,enrich,92
beale,NA,storm,enrich,92
rating,21.87442274495892,storm,enrich,92
composite,22.478642485390708,storm,enrich,92
truth,76.5682878940719,storm,enrich,92
pw,2.9365920538587567,unaltered,enrich,92
beale,NA,unaltered,enrich,92
rating,11.722215544153006,unaltered,enrich,92
composite,12.029107932600457,unaltered,enrich,92
truth,13.987427271537587,unaltered,enrich,92
pw,13.73263688404546,base,none,92
beale,NA,base,none,92
rating,13.179236338279297,base,none,92
composite,13.929056789748808,base,none,92
truth,16.02736954950804,base,none,92
pw,5.7280269118902325,storm,none,92
beale,NA,storm,none,92
rating,7.819393719451685,storm,none,92
composite,9.42930305239138,storm,none,92
truth,13.807205654370447,storm,none,92
pw,10.852074297317017,unaltered,none,92
beale,NA,unaltered,none,92
rating,10.645721087371681,unaltered,none,92
composite,11.365995921218943,unaltered,none,92
truth,13.574198419775989,unaltered,none,92
pw,13.3315982257543,base,chemostatic,92
beale,NA,base,chemostatic,92
rating,16.603705231036475,base,chemostatic,92
composite,16.45779507732036,base,chemostatic,92
truth,16.015813251349385,base,chemostatic,92
pw,5.560749480265362,storm,chemostatic,92
beale,NA,storm,chemostatic,92
rating,14.70656536242146,storm,chemostatic,92
composite,14.483755277440647,storm,chemostatic,92
truth,13.795802011956548,storm,chemostatic,92
pw,10.535157644483341,unaltered,chemostatic,92
beale,NA,unaltered,chemostatic,92
rating,14.129902435520135,unaltered,chemostatic,92
composite,13.99166413160165,unaltered,chemostatic,92
truth,13.56384599920255,unaltered,chemostatic,92
pw,13.154413664147114,base,dilution,93
beale,NA,base,dilution,93
rating,11.137675527148117,base,dilution,93
composite,11.513486113757729,base,dilution,93
truth,12.311808854061963,base,dilution,93
pw,26.03226341397183,storm,dilution,93
beale,NA,storm,dilution,93
rating,13.668487215964678,storm,dilution,93
composite,11.410194968065225,storm,dilution,93
truth,16.857254608282,storm,dilution,93
pw,14.784467649585817,unaltered,dilution,93
beale,NA,unaltered,dilution,93
rating,11.892331315507107,unaltered,dilution,93
composite,11.875222908704968,unaltered,dilution,93
truth,13.248793220468295,unaltered,dilution,93
pw,6.384773504440974,base,enrich,93
beale,NA,base,enrich,93
rating,15.74218139490628,base,enrich,93
composite,15.674168440733949,base,enrich,93
truth,13.844540210341313,base,enrich,93
pw,0.926143275547467,storm,enrich,93
beale,NA,storm,enrich,93
rating,36.56348068810293,storm,enrich,93
composite,37.10783485202408,storm,enrich,93
truth,76.28732486715863,storm,enrich,93
pw,3.4490097937567854,unaltered,enrich,93
beale,NA,unaltered,enrich,93
rating,14.645728246949123,unaltered,enrich,93
composite,14.871631747547898,unaltered,enrich,93
truth,13.806532506188516,unaltered,enrich,93
pw,13.788900579848754,base,none,93
beale,NA,base,none,93
